Type,Name,Difference,Url1,Url2,Value1,Value2
"Field","[routingruleitem] utcconversiontimezonecode","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dbe1de84-6b37-4a34-874a-b960524d4786&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dbe1de84-6b37-4a34-874a-b960524d4786&entityId=214931a4-b6be-e211-b29e-00219b669420","Time zone code that was in use when the record was created.","For internal use only."
"Field","[routingruleitem] owningbusinessunit","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=68999374-a631-4481-9ff5-61506480cc09&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=68999374-a631-4481-9ff5-61506480cc09&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier for the business unit that owns the record","For internal use only."
"Field","[routingruleitem] versionnumber","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7aa4b9ca-e818-489b-9b85-2b95737abfab&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7aa4b9ca-e818-489b-9b85-2b95737abfab&entityId=214931a4-b6be-e211-b29e-00219b669420","Version number of the Routing Rule Item.","For internal use only."
"Field","[routingruleitem] modifiedby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7dca06d6-1058-421f-89e3-2ea51d45073d&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7dca06d6-1058-421f-89e3-2ea51d45073d&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier of the user who modified the record.","For internal use only."
"Field","[routingruleitem] createdby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=69ee30e0-1582-4cb8-890b-52af02d8a8fc&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=69ee30e0-1582-4cb8-890b-52af02d8a8fc&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier of the user who created the record.","For internal use only."
"Field","[routingruleitem] solutionid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9f1bdb75-9c5d-4e1e-9077-1a6205f98cd2&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9f1bdb75-9c5d-4e1e-9077-1a6205f98cd2&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier of the associated solution.","For internal use only."
"Field","[routingruleitem] modifiedon","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c3f0c8bd-3b4a-42b3-8c9a-5319b2386503&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c3f0c8bd-3b4a-42b3-8c9a-5319b2386503&entityId=214931a4-b6be-e211-b29e-00219b669420","Date and time when the record was modified.","For internal use only."
"Field","[routingruleitem] exchangerate","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e6c1a326-d6e4-4f5c-80af-4a81a4bfa0a4&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e6c1a326-d6e4-4f5c-80af-4a81a4bfa0a4&entityId=214931a4-b6be-e211-b29e-00219b669420","Exchange rate for the currency associated with the routing rule item with respect to the base currency.","For internal use only."
"Field","[routingruleitem] createdon","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9c13a160-a401-4041-9d69-90aaa1bc0375&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9c13a160-a401-4041-9d69-90aaa1bc0375&entityId=214931a4-b6be-e211-b29e-00219b669420","Date and time when the record was created.","For internal use only."
"Field","[routingruleitem] organizationid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=237eb2f2-c288-499c-8100-e666fd7b38d6&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=237eb2f2-c288-499c-8100-e666fd7b38d6&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier of the organization associated with the routing rule item.","For internal use only."
"Field","[routingruleitem] routingruleitemid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dbb1ef4e-e030-4594-b7e3-0485ad620a02&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dbb1ef4e-e030-4594-b7e3-0485ad620a02&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier for entity instances","For internal use only."
"Field","[routingruleitem] modifiedonbehalfby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dc8c1289-a8f3-42a2-9f75-e343018b733e&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dc8c1289-a8f3-42a2-9f75-e343018b733e&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier of the delegate user who modified the record.","For internal use only."
"Field","[routingruleitem] routingruleid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9daab2bf-58a1-49d9-889c-917cbcf76ab2&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=9daab2bf-58a1-49d9-889c-917cbcf76ab2&entityId=214931a4-b6be-e211-b29e-00219b669420","Unique identifier for Routing Rule associated with Rule Item.","For internal use only."
"Field","[routingruleitem] assignobjectid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=d8ee6899-2089-4bf0-8e1e-365ae218643b&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=d8ee6899-2089-4bf0-8e1e-365ae218643b&entityId=214931a4-b6be-e211-b29e-00219b669420","Show who is assigned on item.","For internal use only."
"Field","[routingruleitem] ownerid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=379f34b8-e077-4553-b2fd-a80650db64ed&entityId=214931a4-b6be-e211-b29e-00219b669420","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=379f34b8-e077-4553-b2fd-a80650db64ed&entityId=214931a4-b6be-e211-b29e-00219b669420","Owner Id","For internal use only."
"Field","[sla] owninguser","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e9380f52-9f67-467c-9bca-3299c079d1e6&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e9380f52-9f67-467c-9bca-3299c079d1e6&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Unique identifier for the user that owns the record.","For internal use only."
"Field","[sla] owningteam","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2ce37a81-6900-4b16-b860-bea4d0ef99ff&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2ce37a81-6900-4b16-b860-bea4d0ef99ff&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Unique identifier for the team that owns the record.","For internal use only."
"Field","[sla] modifiedon","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=ceb44468-d9d8-4864-9ab1-5a8b2a5c03f2&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=ceb44468-d9d8-4864-9ab1-5a8b2a5c03f2&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Shows the date and time when the record was last updated. The date and time are displayed in the time zone selected in Microsoft Dynamics CRM options.","For internal use only."
"Field","[sla] description","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=856f4fe0-d745-4346-a333-e7a0dbecf868&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=856f4fe0-d745-4346-a333-e7a0dbecf868&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Type additional information to describe the SLA","For internal use only."
"Field","[sla] statuscode","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=12d48b81-49e2-40e7-8f44-b53c7f7683cd&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=12d48b81-49e2-40e7-8f44-b53c7f7683cd&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Select the status of the service level agreement (SLA).","For internal use only."
"Field","[sla] objecttypecode","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=0ababa19-ca21-431d-b7a5-f164c2c19bab&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=0ababa19-ca21-431d-b7a5-f164c2c19bab&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Choose the entity type that the SLA is defined.","For internal use only."
"Field","[sla] createdonbehalfby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dc9b5061-4398-4ebc-b369-98ec90ae51d4&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dc9b5061-4398-4ebc-b369-98ec90ae51d4&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Shows who created the record on behalf of another user.","For internal use only."
"Field","[sla] transactioncurrencyid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=20873473-e77e-43b0-a482-24c856a0a9e5&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=20873473-e77e-43b0-a482-24c856a0a9e5&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Unique identifier of the currency associated with the SLA record.","For internal use only."
"Field","[sla] slaid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=d7f03dbc-21f1-4af8-bc2d-79397668fa3f&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=d7f03dbc-21f1-4af8-bc2d-79397668fa3f&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Unique identifier of the SLA.","For internal use only."
"Field","[sla] name","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a42891dc-66c7-44ec-a3cd-a710b6a0d45d&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a42891dc-66c7-44ec-a3cd-a710b6a0d45d&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Type a descriptive name of the service level agreement (SLA).","For internal use only."
"Field","[sla] versionnumber","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=f45b8864-60e0-4240-a1e7-1eae5d1f86d9&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=f45b8864-60e0-4240-a1e7-1eae5d1f86d9&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Version number of the SLA.","For internal use only."
"Field","[sla] modifiedby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=98eb99db-51c0-4fe6-b54b-75a937e3c852&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=98eb99db-51c0-4fe6-b54b-75a937e3c852&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Shows who last updated the record.","For internal use only."
"Field","[sla] createdby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c1389c81-c09b-4756-8433-bd78bdeb7877&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c1389c81-c09b-4756-8433-bd78bdeb7877&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Shows who created the record.","For internal use only."
"Field","[sla] solutionid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=53500fc0-e306-4dc1-a1c2-eab5a82a1160&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=53500fc0-e306-4dc1-a1c2-eab5a82a1160&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Unique identifier of the associated solution.","For internal use only."
"Field","[sla] businesshoursid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=45f42902-abfd-45d7-977b-06d6cce56ec9&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=45f42902-abfd-45d7-977b-06d6cce56ec9&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Choose the business hours for calculating SLA item timelines.","For internal use only."
"Field","[sla] exchangerate","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c76d762f-e807-4136-8268-4d15ccbee23d&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=c76d762f-e807-4136-8268-4d15ccbee23d&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Exchange rate between the currency associated with the SLA record and the base currency.","For internal use only."
"Field","[sla] statecode","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=ae78f0bb-0665-44f4-a00f-ce671a8ad3d8&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=ae78f0bb-0665-44f4-a00f-ce671a8ad3d8&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Shows whether the Service Level Agreement (SLA) is active or inactive.","For internal use only."
"Field","[sla] applicablefrompicklist","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=cfff3957-ed7f-4732-83c0-a3b92402ed32&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=cfff3957-ed7f-4732-83c0-a3b92402ed32&entityId=93253f1a-c0b6-427b-a90d-ae3691c5e6d6","Select the field that specifies the date and time from which the SLA items will be calculated. For example, if you select the Case Created On field, SLA calculation will begin from the time the case is created.","For internal use only."
